Item Number,tmp,Title,list price1,list price2
2533396,84603600188,GS ASPIRIN 81MG TAB ADULT,2.09,2.09
2533628,88438912327,CURAD SILVER SOLUTION GEL .5OZ,3.9,3.9
2533784,6523084004,MOBILITY BAG UNI AQUA 4004EA,13.29,13.29
2533867,6523084007,WALKER SEAT-BACK SAFARI 4007SC,11.66,11.66
2533875,6523084007,WALKER SEAT-BACK LEOPARD4007SL,11.66,11.66
2533933,8349005102,VORTEX W/MASK LBUG1-2Y051F5110,16.07,16.07
2533941,8349005102,VORTEX W/MASK FROG 3+Y051F5210,16.07,16.07
2533958,8349004408,VORTEX MASK 1-2Y LBUG 044F5110,5.89,5.89
2534030,61007517335,HOL 8588 DRN PCH DVCTF 1 12,41.77,41.77
2534048,700745111,HOMINEX-II 14.1 OZ CAN 5251118,429.21,429.21
2534097,38290329515,PEN NDL AUTOSHIELD DUO 30GX,56.09,56.09
2535284,30060301503,DOC-Q-LACE 100MG SFTGL QUA NEW,18.3,18.3
2537603,35497331271,HYLANDS TEETHING TAB  NEW,6.18,6.18
2538254,9223760141,WALKER WHL W/GLIDES ROS800009,9.52,9.52
2538379,838001410,HOL 14103 NI  BARR STF 2 1/4,26.55,26.55
2539831,9223760206,BED TABLE ADJUST ROSOBT,49.17,49.17
2540250,35416205961,LANOLIN ANHYDROUS 14OZ GRX,23.43,23.43
2540615,35416200000,UD VIT AD OINT 5GM GRX,30.47,30.47
2540953,30007805203,EYESCRUB CLEANSING PADS,9.88,9.88
2541209,30078051824,GENTEAL MOD .3% EYE DRP 15ML,8.09,8.09
2541258,30078051816,GENTEAL MOD .3% EYE DRP 25ML,11.53,11.53
2541266,30078042947,GENTEAL SEV TEARS EYE GEL 10GM,8.09,8.09
2541456,77431773,BULLFROG MOSQUITO CST C/S 6OZ,8.08,8.08
2541480,4116704527,GOLD BOND ULT LOT 14.5OZ,7.56,7.56
2541498,4116707470,GOLD BOND FRCTN DEF STK 1.75OZ,4.97,4.97
2541506,4116700856,ICY HOT LOT ARTHRITIS 5.5OZ,5.8,5.8
2541514,4116700640,UNISOM NATURAL NIGHTS 30CT,7.64,7.64
2542728,3980010959,ENERGIZER BAT WTCH 1.5V 357BPZ,1.45,1.45
2542777,3980011009,ENERGIZER BAT 12V A23BPZ2,2.46,2.46
2542785,3980010962,ENERGIZER BAT WTCH 1.5V 371BPZ,1.2,1.2
2542819,3980011008,ENERGIZER BAT 12V A23BPZ,1.2,1.2
2543205,7007453363,SIMILAC ADV RTF 53363,39.69,39.69
2543247,2360101708,CANE TIP SELFSTAND A70800,5.18,5.18
2543254,19869561,WRIST SPLINT UNIFIT FLA 22602,15.95,15.95
2543338,34580205717,FEXOFEND 180MG TAB PER,37.18,37.18
2544260,7124921229,SUBLIME SUN LOT 3OZ SPF30,7.03,7.03
2544302,7124921359,SUBLIME CL MIST 4.2OZ SPF50,7.71,7.71
2544625,5475613035,CUSH WHLCH 16X3 FLC CVR N1106,14.74,14.74
2544633,5475613036,CUSH WHLCH 18X3 FLC CVR N1108,14.74,14.74
2544641,75475614035,WALKER SKIS 1IN W601,4.03,4.03
2544690,75475613016,TOILT AID WP L3060 ESS,13.15,13.15
2544724,34601701112,GERITOL COMPLETE LIQ 120Z,6.1,6.1
2544922,9089124820,BRIEF PROCARE M SEE 3712817,26.9,26.9
2544930,9089124821,BRIEF PROCARE L SEE 3712825,35.86,35.86
2544963,71986952792,KNEE SLEEVE W/VISCO 378501LSTD,30.33,30.33
2544989,9292600097,CARBON PRE-FILTER KAZ,9.24,9.24
2545036,6570204071,ACCU CHEK AVIVA PLUS STRIPS,79.07,79.07
2545051,6570204381,ACCU CHEK AVIVA + HN SNGL USER,72.05,72.05
2545069,6570204081,ACCU CHEK AVIVA PLUS STRIPS RT,143.73,143.73
2545184,89299200200,EOS SHAVE CREAM 7OZ RSPBRY/POM,3.48,3.48
2545200,89299200227,EOS LIP BALM .25OZ SUMR FRT,2.35,2.35
2545218,89299200284,EOS LIP BALM .25OZ STRWBRY,2.35,2.35
2545226,89299200228,EOS LIP BALM .25OZ SWEET MNT,2.35,2.35
2545309,756090110,OLAY CMPLT DFNS LOT2.5OZ SPF30,10.24,10.24
2545317,756090260,OLAY PRO X LOT 2.5OZ SPF30,32.58,32.58
2545341,756090329,OLAY REGEN LOT 1.7OZ SPF50,20.42,20.42
2545432,3813711509,AVEENO HYDROSPORT 5OZ SPF30,8.34,8.34
2545457,3786788008,CUTIES TRN 3-4TGIRL CR8006 4/C,42.04,42.04
2545614,4422405120,AFTERBURN GEL TUBE 2OZ,3.99,3.99
2547115,34580204257,FEXOFEND  60MG TAB PER,63.93,63.93
2547289,36740508350,BENZL-PER  6% CLNS  6OZ HAR,16.12,16.12
2547297,36740508351,BENZL-PER  6% CLNS 12OZ HAR,29.41,29.41
2547305,36740508250,BENZL-PER  5% CLNS 5OZ HAR,8.8,8.8
2547313,36740508250,BENZL-PER  5% CLNS 8OZ HAR,13.22,13.22
2547321,36740508300,BENZL-PER 10% CLNS 5OZ HAR,9.12,9.12
2547339,36740508300,BENZL-PER 10% CLNS 8OZ HAR,13.88,13.88
2547354,65230849006,WALKER 3-WHL TRAV 250LB 4900BK,59.74,59.74
2550242,743121867,NB FISH OIL 1290MG MINI SGL,11.63,11.63
2550267,743121818,NB SUPER B-12 5000MCG LIQ 2OZ,7.14,7.14
2550564,1150904310,JUST FOR MEN AUTOSTOP LT BR,7.33,7.33
2550572,1150904311,JUST FOR MEN AUTOSTOP MD BR,7.33,7.33
2550580,1150904312,JUST FOR MEN AUTOSTOP DRK BR,7.33,7.33
2550598,1150904313,JUST FOR MEN AUTOSTOP RL BK,7.33,7.33
2550606,115090432,JUST FOR MEN AUTOSTOP JT BK,7.33,7.33
2550648,85509300245,PORCELANA 3OZ NIGHT CRM,5.27,5.27
2550663,85509300249,PORCELANA 3OZ DAY CRM,5.27,5.27
2550689,6781121018,CHLORASEPTIC LZNG HONEY LEM,3.2,3.2
2550820,4116741206,ALLEGRA TAB 24HR OTC,29.57,29.57
2550861,7410993201,EB5 FACIAL CRM 2OZ,14.67,14.67
2550887,7410995650,EB5 CLEANSING FORMULA 6.7OZ,11,11
2550895,7410992300,EB5 ANTI-AGING EYE SERUM .5OZ,13.33,13.33
2550903,7410996900,EB5 TONING FORMULA 4OZ,6.67,6.67
2550986,30113016110,GS NON ASPIRIN DROP 1OZ CHR,3.39,3.39
2551000,30113094610,GS NON ASPIRIN DROP 1OZ GRP,3.39,3.39
2551018,30113017060,GS NICOTINE GUM 4MG ORG,5.86,5.86
2551026,30113002960,GS NICOTINE GUM 2MG ORG,5.65,5.65
2551034,8460360050,GS VIT CALCIUM CHEW S/F,4.12,4.12
2551042,8460360050,GS VIT CALCIUM CHEW,3.75,3.75
2551117,30113042553,GS FEXOFENADINE ALLGY TAB 12HR,6.49,6.49
2551125,3813711507,AVEENO CRM 11OZ SKN RLF,9.13,9.13
2551174,3813711507,AVEENO COND 10.5OZ NOURISH,5.68,5.68
2551182,3813711507,AVEENO SHAM 10.5OZ NOURISH,5.68,5.68
2551190,3813711506,AVEENO COND 10.5OZ RENEWAL,5.68,5.68
2551208,3813711505,AVEENO SHAM 10.5OZ RENEWAL,5.68,5.68
2551257,743004925,BENGAY GEL 3OZ ZERO DEGREE,7.89,7.89
2551273,3125472385,NEOSPORIN ECZEMA ITCH CRM 1OZ,6.27,6.27
2551281,3125472385,NEOSPORIN ECZEMA DAILY CRM 6OZ,9.7,9.7
2551380,705010616,NEUTROGENA CLNSG WIPE GRPFRT,5.81,5.81
2551463,81483201166,PEDIACARE INF DROP 2OZ CHR,5.2,5.2
2551877,1018104501,PALMERS CB 2.7OZ NIGHT JAR,7.2,7.2
2551885,1018104502,PALMERS CB FACE SCRUB 5.25OZ,7.01,7.01
2551893,1018104503,PALMERS CB CLNS 5.25OZ,7.01,7.01
2551919,1018104506,PALMERS CB 2.7OZ FADE JAR,6.43,6.43
2552057,65230812444,WALKER WHEEL 6IN V42052D,9.71,9.71
2552966,866793659,ATTENDS APPNT20 NT UW M 4/C,39.13,39.13
2552974,866793659,ATTENDS APPNT30 OVRNT UW 4/C,39.13,39.13
2552982,866793659,ATTENDS APPNT40 OVRNT UW 4/C,39.13,39.13
2553097,2052510434,MEGA RED OMEGA-3 KRILL 350MG,26.24,26.24
2553238,76705640369,NEB COMP PED DIGGER DOG 403690,35.52,35.52
2553295,6382479080,CEPACOL M/W 24OZ GOLD NEW,4.26,4.26
2553584,1980070255,WINDEX SPR 26OZ VNGR 8/CS,26.59,26.59
2553949,3504600205,WM CHROMIUM PIC 1000MCG,9.08,9.08
2553956,3504600212,WM PRENATAL MULTI CAP,4.54,4.54
2553964,3504600385,WM LUTEIN 40MG,13.35,13.35
2553972,3504600456,WM RED YEAST RICE 600MG,11.51,11.51
2553980,3504600715,WM MILK THISTLE 1000MG TAB,5.07,5.07
2553998,3504600760,WM BILBERRY 500MG CAP,5.58,5.58
2554004,3504600761,WM BLACK COHOSH 80MG CAP,6.66,6.66
2554012,3504600762,WM GINSENG 500MG CAP,6.05,6.05
2554020,3504600763,WM GREEN TEA 300MG CAP,5.07,5.07
2554053,3504607855,OMEGAWORKS REDKRILL SGL,16.51,16.51
2554087,3504607902,MANGO THIN CAP,13.22,13.22
2554285,7985408982,NAT BLND VIT D3 400IU CHEW TAB,2.98,2.98
2554293,7985408994,NAT BLND SKIN/HAIR/NAIL TAB,6.74,6.74
2554335,3069620435,CALENDULA  CRM 2.5OZ,7.49,7.49
2554681,3006580520,SYSTANE LID WIPE,9.68,9.68
2554723,30018724802,CERAVE SA RENEWING LOT 8OZ,11.76,11.76
2554970,3125473067,LISTERINE TTL CARE M/W 1L,5.66,5.66
2554988,61007513229,HOL 18002 DRN PCH 13/4 CLR,20.51,20.51
2554996,81483201271,EFFERDENT CRYSTALS,2.8,2.8
2555001,81483201276,EFFERDENT CRYSTALS,4.87,4.87
2555126,68142102905,DULCOLAX 5MG STIMULNT TAB WMN,5.39,5.39
2555134,1150906027,VAGISIL WASH 12 OZ FR SCT,4.65,4.65
2555183,7385202943,PURELL HND SNTZER 2OZ OCN KISS,1.32,1.32
2555191,4116760505,KAOPECTATE 8OZ CHR,4.36,4.36
2555217,3367415787,ALIVE MULTIVIT ADULTS GUMMY,8.72,8.72
2555225,3367415788,ALIVE MULTIVIT KIDS GUMMY,6.8,6.8
2555233,411670943,ACT RINSE 33.8OZ A/CAV MNT,5.6,5.6
2555266,4116709641,ACT TOTAL CARE SEN MNT 18OZ,4.25,4.25
2555274,4116709644,ACT TOTAL CARE SEN MNT 33.8OZ,6.17,6.17
2555357,743120194,NB MILK THISTLE 1000MG,6.87,6.87
2555365,36210332302,BUTT PASTE-BOURDEAUX 2OZ MAX,4.58,4.58
2555449,8508030020,THERAPEARL SPORTS PK,5.56,5.56
2555456,8508030021,THERAPEARL CONTOUR W/STRAP,6.13,6.13
2555530,2260064313,TROJAN CONDOM MAG ECST LUB VP,6.95,6.95
2555548,2260064320,TROJAN CONDOM MAG GOLD VP,6.65,6.65
2555555,2260064714,TROJAN CONDOM MAG XL LUB VP,6.13,6.13
2555563,2260064915,TROJAN CONDOM MAG F/ICE LUB VP,6.95,6.95
2555571,2260090752,TROJAN CONDOM ENZ N/LUB VRT PK,4.72,4.72
2555589,2260091241,CLASS ACT CONDOM UL THN/SEN,3.16,3.16
2555597,2260092642,TROJAN CONDOM SN/UL THN/LUB VP,6.13,6.13
2555605,2260092674,TROJAN CONDOM SEN/BRSKN/LUB VP,6.95,6.95
2555613,2260092472,TROJAN CONDOM SEN/UL THN/SP VP,6.65,6.65
2555621,2260093252,TROJAN CONDOM ENZ SPERM VP,6.13,6.13
2555639,2260093752,TROJAN CONDOM HER PLESR LUB VP,5.42,5.42
2555647,2260064752,TROJAN CONDOM STM UL/RB LUB VP,6.13,6.13
2555654,2260095297,TROJAN CONDOM SEN PK VP,6.65,6.65
2555662,2260095302,TROJAN CONDOM PLEAS PK LUB VP,6.65,6.65
2555670,226009732,TROJAN CONDOM HR PLSR US LB VP,6.95,6.95
2555696,2260097520,TROJAN CONDOM FR/ICE LUB VP,6.95,6.95
2555704,2260096012,TROJAN CONDOM PLSR F/IC LUB VP,6.95,6.95
2555902,74983659000,THERMIPAQ MOIST HEAT NECK,13.33,13.33
2555910,74983653232,THERMIPAQ ICY COLD 8X14,12,12
2556017,6366529168,CRAN-MAX 500MG CAP,7.74,7.74
2556033,6366529167,SPONGE BOB GUMMIE VITAMIN,6.37,6.37
2557155,1610303661,ASPIRIN  81MG CHEWTB PHB,5.03,5.03
2557205,11462120004,PULSE OXIMETER PED GRN 50020,50.41,50.41
2558625,81685001238,SMOKEPASS E-CIG RFL REG,6.27,6.27
2558633,81685001237,SMOKEPASS E-CIG RFL MNTHL,6.27,6.27
2559102,3638240540,SCALPICIN M/S 1.5OZ,6.42,6.42
2559128,3504608008,PROMEND PROBIOTIC CAP,7.93,7.93
2564409,96314100005,AUTOMOBILITY SOLUTION KIT 3033,52.06,52.06
2564508,3885620052,BRIEF CAREFOR PULLUP 2005M,19.64,19.64
2564557,64786520221,AIRBORNE C/TAB BRY,6.06,6.06
2564565,64786520334,AIRBORNE C/TAB CIT,6.06,6.06
2564599,35388502670,ONE TOUCH VERIO IQ METER 22267,23.35,23.35
2564607,35388502702,ONE TOUCH VERIO STRIP 022270,32.85,32.85
2564664,8350212345,COLON CLEANSE 12OZ REG,8.39,8.39
2564672,8350211235,COLON CLEANSE  9OZ W/STEVIA,8.99,8.99
2564680,8350208786,SUPER COLON CLEANSE CAP,4.49,4.49
2564698,8350208768,SUPER COLON CLEANSE CAP,8.39,8.39
2564912,49609084,OC EIGHT 45GM GEL,23.28,23.28
2564946,7561841017,LITTLE FEVRS INF 2OZ MXD BRY,5.12,5.12
2565117,83944100102,PROGENE DAILY COMPLEX,23.37,23.37
2565125,3504607858,SLEEP SOUNDLY MELATONIN 10MG,5.34,5.34
2565133,3504607853,GARDEN GREENS FIBER GUMMIE,9.91,9.91
2565141,2220000258,SKIN BRACER AFTERSHAVE 7OZ REG,4.6,4.6
2565158,3504607668,GARDEN GREENS CHEW LYCHEE,6.6,6.6
2565166,2220000254,SKIN BRACER AFTERSHAVE 5OZ REG,3.83,3.83
2565174,2220000294,AFTA SKIN COND 3OZ ORG,2.35,2.35
2565182,2220000295,AFTA SKIN COND 3OZ FRS,2.35,2.35
2565190,2220000276,AFTA PRE-ELECTRIC SHV LOT 3OZ,2.17,2.17
2565265,3566415602,JOB115602 OPQ KN BK PET LG,24.78,24.78
2565422,802100061,BINARY CONNECTOR 20MM,163.2,163.2
2565539,7560210101,SATHERS RD TWISTS 2/1.50,7.57,7.57
2565547,7560210102,SATHERS ORN SLICES 2/1.50,7.62,7.62
2565554,7560210103,SATHERS CHR SLICES 2/1.50,7.62,7.62
2565570,7560210105,SATHERS ATOMIC FIRE BLL 2/1.50,7.62,7.62
2565588,7560210106,SATHERS PEPPERMNT TWST 2/1.50,7.62,7.62
2565604,7560210107,SATHERS PEANT BTTR BRTL 2/1.50,7.62,7.62
2565612,3600031798,HUGGIES BBY WIPE NATRL RF FF,1.6,1.6
2565620,3600031811,HUGGIES BBY WIPE NATRL TUB FF,2.84,2.84
2565638,7560210108,SATHERS BIT O HONEY 2/1.50,7.62,7.62
2565646,910016992,BIORE ANTI-BLKHD CLNS 4.5OZ,5.6,5.6
2565653,1910016990,BIORE ASTRINGENT TREATING 8OZ,5.6,5.6
2565679,1910016991,BIORE SCRUB PORE UNCLGING 5OZ,5.66,5.66
2565695,7560210113,SATHERS CANDY NECKLACE 2/1.50,7.62,7.62
2565711,7560210115,SATHERS SUP BUBBLE 2/1.50,7.62,7.62
2565729,7560210116,SATHERS BBG BALL 2/1.50,7.62,7.62
2565737,7560210117,SATHERS PEPPERMNT PUFFS 2/1.50,7.62,7.62
2565760,7560210119,SATHERS GUM DROPS 2/1.50,7.62,7.62
2565778,7560210120,SATHERS SPICE DROPS 2/1.50,7.62,7.62
2565786,7560210121,SATHERS SPRMNT LEAVES 2/1.50,7.62,7.62
2565794,7560210122,SATHERS CINNAMON BEARS 2/1.50,7.62,7.62
2565802,7560210123,SATHERS GUMMI BEARS 2/1.50,7.62,7.62
2565877,7560210125,SATHERS GUMMI WORMS 2/1.50,7.57,7.57
2565893,7560210127,SATHERS SOUR CRAWLERS 2/1.50,7.62,7.62
2565927,7560210130,SATHERS GUMMI SOUR BEAR 2/1.50,7.57,7.57
2565935,7560210131,SATHERS GUMMALO PEACH 2/1.50,7.62,7.62
2565943,7560210132,SATHERS GUMMALO APPLE 2/1.50,7.62,7.62
2566016,7560210140,SATHERS SMARTIES 2/1.50,7.62,7.62
2566024,7560210141,SATHERS PIXIE STIX 2/1.50,7.62,7.62
2566032,7560210142,SATHERS DUM-DUM POPS 2/1.50,7.62,7.62
2566040,7560210144,SATHERS COCONUT STACK 2/1.50,7.62,7.62
2566057,7560210145,SATHERS LEMON DROPS 2/1.50,7.62,7.62
2566065,7560210146,SATHERS CINNAMON BUTTON 2/1.50,7.61,7.61
2566073,7560210147,SATHERS BUTTERSCTCH DSK 2/1.50,7.62,7.62
2566099,7560210149,SATHERS STARLIGHT MNTS 2/1.50,7.62,7.62
2566107,7560210151,SATHERS CARAMELS 2/1.50,7.62,7.62
2566115,7560210150,SATHERS STARLIGHT SPRMNT2/1.50,7.62,7.62
2566123,7560210152,SATHERS CARAMEL CRMS 2/1.50,7.62,7.62
2566131,7560210153,SATHERS CHICK-O-STICK 2/1.50,7.62,7.62
2566206,3600034103,POISE PAD MAXIMUM LONG 2/CS,40.74,40.74
2566214,3600034104,POISE PAD ULT LONG 2/CS,40.74,40.74
2566230,3600033558,POISE PAD MODERATE 4/CS,52.42,52.42
2566248,3600033590,POISE PAD MODERATE LONG 4/CS,52.42,52.42
2566255,3600033594,POISE PAD MAX W/SHIELD 4/CS,52.42,52.42
2566263,3600033591,POISE PAD MAXIMUM LONG 4/CS,52.42,52.42
2566271,3600033592,POISE PAD ULT COVERAGE 4/CS,52.42,52.42
2566289,3600033593,POISE PAD ULT LONG 4/CS,52.42,52.42
2566313,3600012779,DEPEND REAL FIT MAX L/XL 4/CS,52.54,52.54
2566321,3600012778,DEPEND REAL FIT MAX S/M 4/CS,52.54,52.54
2566354,3600012777,DEPEND SILHOUETTE MAX L/XL4/CS,52.54,52.54
2566362,3600012776,DEPEND SILHOUETTE MAX S/M 4/CS,52.54,52.54
2566370,3600028740,U BY KOTEX PAD U/THN WINGS,4.44,4.44
2566388,3600028741,U BY KOTEX PAD U/THN HVY WINGS,4.44,4.44
2566396,3600028742,U BY KOTEX PAD U/THN NITE WNGS,4.44,4.44
2566412,3600029459,U BY KOTEX TMPN SLEEK SUP,4.43,4.43
2566479,7560210158,SATHERS JELLY BEANS 2/1.50,7.62,7.62
2566487,7560210159,SATHERS CHR SOURS 2/1.50,7.62,7.62
2566495,7560210160,SATHERS CIRCUS PEANUT 2/1.50,7.62,7.62
2566651,7124919778,LOREAL EVRSTYL MSSE 8.5OZ VOL,5.53,5.53
2566669,7124921808,LOREAL EVRSTYL ROOT SPR 8.5OZ,5.53,5.53
2566677,7124921801,LOREAL EVRCRM COND 8.5OZ NRSH,5.53,5.53
2566685,7124921800,LOREAL EVRCRM SHAM 8.5OZ NRSH,5.53,5.53
2566784,30023430710,REFRESH OPTIVE ADV 10ML,11.15,11.15
2566925,1910016988,BIORE BLNCNG CLNS 6.77OZ,5.6,5.6
2566933,910016590,JERGENS CREMA 8OZ COCO MLK,5.1,5.1
2566958,1910017243,JERGENS CREMA 8OZ OAT,5.1,5.1
2566966,1710017077,JERGENS LOT 21OZ SOOTHNG ALOE,5.6,5.6
2566982,79001103029,SACCHAROMYCES B. +MOS,30.56,30.56
2566990,1920081143,LYSOL DUAL ACTION WIPES,2.82,2.82
2567022,6233800613,WOOLITE X DELICATE CARE 16OZ,4.18,4.18
2567048,623380023,RESOLVE PRE TREAT 22OZ,2.69,2.69
2567055,192000269,LYSOL BTHRM CLNR 32Z ISLND BRZ,3.5,3.5
2567261,84603600444,GS DENTAL FLOSSER W/PICK MNT,1.29,1.29
2567287,84603600448,GS DENTURE BRUSH,1.4,1.4
2567329,84603600436,GS TBRUSH ADV CLN SOFT,1.58,1.58
2567493,111112180,DOVE BAR SOAP 4OZ TWNPK WH,3.25,3.25
2567634,829051510,PHASEAL PROTECT 14 515100,1474.4,1474.4
2567816,729594952,DIUREX WATER CAP MAX,4.72,4.72
2567824,9285001001,BURTS BEES NRSHNG LOT 6OZ FF,5.71,5.71
2567832,9285000662,BURTS BEES LOT 6OZ MILK/HNY,5.71,5.71
2567840,79285001452,BURTS BEES LIP TUBE PN GPFRT,2.7,2.7
2567857,79285001222,BURTS BEES LIP TUBE ULT COND,2.91,2.91
2567865,9285001444,BURTS BEES CLNSNG TWLETTE,4,4
2567873,9285015299,BURTS BEES INSECT REP 4OZ,5.71,5.71
2567907,4390003495,PEPTAMEN PREBIO 1.5 VAN 250ML,206.08,206.08
2568319,7090707303,LIFESTYLES CONDOM SKYN,1.9,1.9
2568327,7090707403,LIFESTYLES CONDOM SKYN LG,1.86,1.86
2568442,3829030547,BD SHARPS COLLECT 5GAL 305477,94.07,94.07
2568632,7685500203,PILL BOX 7DAY JUMBO DGF00203,5.51,5.51
2568640,7685500211,PILL BOX 7DAY TRI DGF00211,2.52,2.52
2568657,7685500202,PILL BOX 7DAY SINGLE DGF00202,3.15,3.15
2568665,7685500204,PILL BOX 7DAY W/CUTR DGF00204,4.23,4.23
2568988,888185081,MONO NDL SFTY 18X1 8881850810,12.03,12.03
2569192,4746900457,MELATONIN LIQ 2OZ,5.2,5.2
2569317,6382407129,CEPACOL LZNG CHR 72/8PK HOS,37.44,37.44
2569457,87738100523,CUSHION LUMB LC1S STRP BLKBLU,13.21,13.21
2569473,31015803447,POLIDENT OVERNIGHT TAB BONUS,5.4,5.4
2569481,2360102225,SHWR HNDHLD B22500 ULT CAR,23.33,23.33
2569572,915364724,WHLC DESK V18RFR 18 FT INV,105.88,105.88
2569580,915364724,WHLC DESK V18RLR 18 ELR INV,114.95,114.95
2569770,85767000200,ALKALOL NASAL WASH 16OZ W/CUP,6.1,6.1
2569788,67811210231,CLEAR EYES .5OZ ALL SEASONS,4.36,4.36
2569796,83124800301,DRAMAMINE KIDS CHEWABLE,3.98,3.98
2569820,3660230245,RICOLA DROP BAG SF LMN MNT,3.85,3.85
2569994,743121560,NB VIT D3 1000IU SGL,9.69,9.69
2570000,743120359,NB B12 500MCG MCRO-LZNG SUBLN,5.51,5.51
2570034,7431201474,NB VIT C 500MG TAB,9.05,9.05
2570042,7431203201,NB SELENIUM 200MCG TAB,6.7,6.7
2570059,743121232,NB GARLIC ODRLESS 1000MG SGL,5.75,5.75
2570075,743123164,NB ADV PROBIOTIC 10,18.13,18.13
2570091,3600016790,HUGGIES BBY WIPE 1  DONE TUB,2.86,2.86
2570109,3600016792,HUGGIES BBY WIPE 1  DONE RFL,6.47,6.47
2570125,3600031816,HUGGIES BBY WIPE NAT CARE FF,6.47,6.47
2570166,743123571,NB HAIR SKIN  NAILS TAB EX ST,15.21,15.21
2570216,307681856,SD VIT B-12 6000MCG TAB SUBL,7.72,7.72
2570232,307684128,SD IRON 325MG FERROUS SULFATE,3.22,3.22
2570521,33932800575,FERROUS SUL  15MG DRP 50ML PPH,8.35,8.35
2571388,370003488,BOUNTY NAPKINS WH 20/CS,35.61,35.61
2571479,370008598,CHARMIN BASIC TP DBL ROLL 4/CS,27.21,27.21
2572741,7543499200,STERIPOD TBRUSH SANITIZER,4.03,4.03
2573186,31015803310,POLIDENT PARTIALS TAB,2.89,2.89
2573194,31015803443,POLIDENT OVERNIGHT TAB,2.89,2.89
2573202,31015832081,POLIDENT SMOKERS TAB,2.89,2.89
2573210,31015805308,POLIDENT 3-MINUTE TAB,5.45,5.45
2573228,31015805333,POLIDENT 3-MINUTE TAB,6.23,6.23
2573251,915365193,WHLC DESK V16RFR 16 FT INV,116.45,116.45
2573269,915365193,WHLC DESK V16RLR 16 ELR INV,123.03,123.03
2573277,9153265193,WHLC DESK V20RFR 20 FT INV,117.76,117.76
2573285,915365193,WHLC DESK V20RLR 20 ELR INV,113.85,113.85
2573335,3458401496,GRAB BAR SS R8742W 42 CRV,31.22,31.22
2573715,4983330140,IMAK ARM SLING A30140T,16.65,16.65
2573723,4983310306,IMAK FINGER SLEEVE A10306T,8.28,8.28
2573756,9376460287,BP DIG AUTO MED PREM UA1020,50,50
2573764,9376460293,BP DIG AUTO MED TALK UA1030T,64.29,64.29
2573913,743121993,NB VIT D 2000U DS SGL,10.96,10.96
2573970,39920702900,ESOTERICA NIGHT CRM 2.5OZ NEW,6.27,6.27
2578292,1548257110,GLUCOCARD EXPRESSION METER KIT,17.55,17.55
2578433,4129818174,SHOE HORN COATED 64081741900HS,6.98,6.98
2578441,4129818103,STOCKING PULL-ON AID 640810300,6.01,6.01
2578722,30766797000,TUMS FRSERS COOL MNT,2.53,2.53
2579472,9089124645,BRIEF UW PREVAIL BOXER S/M 4CS,43.24,43.24
2579480,9089124646,BRIEF UW PREV BOXER L/XL4CS,43.24,43.24
2587350,84603600455,GS S/S STICK .5OZ SPF50,3.44,3.44
2587392,84603600471,GS TAPE SELF ADHSV 1IN ROLL,1.66,1.66
2587400,84603600472,GS TAPE SELF ADHSV 2IN ROLL,2.06,2.06
2587640,30024500224,AMLACTIN ULT CRM 4.9OZ TUBE,12.37,12.37
2587806,822209543,PENTIP PEN NDL 32G 4MM   09543,19.33,19.33
2587822,822209545,PENTIP PEN NDL 32G 4MM   09545,9.95,9.95
2587830,3786788010,CUTIES TRN 2-3 BOY CR7005 4/C,42.04,42.04
2587848,3786788011,CUTIES TRN 2-3 GIRL CR7006 4/C,42.04,42.04
2590305,511312007,FUTURO ANKLE WRP SUP M 47875,6.52,6.52
2590313,511312007,FUTURO ANKLE WRP SUP L 47876,6.52,6.52
2590388,511312014,FUTURO KNEE SPORT MST XL 45699,10.77,10.77
2590537,21267531,BOOST CHOC 8OZ TBRIK,31.97,31.97
2590545,21206761,BOOST STRAW 8OZ TBRIK,31.97,31.97
2590552,21267431,BOOST VAN 8OZ TBRIK,31.97,31.97
2590560,30021293231,BOOST PLUS CHOC 8OZ TBRIK,33.81,33.81
2590578,4390093338,BOOST PLUS STRAW 8OZ TBRIK,33.81,33.81
2590594,21294131,BOOST HI PRO VAN 8OZ TBRIK,33.52,33.52
2590602,76705640365,NEB PAK ULTRA GRN 40365000,119.98,119.98
2590610,76705640366,NEB PAK ULTRA PNK 40366000,119.98,119.98
2590628,76705640750,STEAM INHALER MARGO 40750000,38.01,38.01
2590636,76705640751,STEAM INHALER DOG 40751000,38.01,38.01
2590644,829032491,BD INS SY 1ML 31X6MM324912,27.14,27.14
2590651,829032491,BD INS SY .5ML 31X6MM 324911,27.14,27.14
2590669,829032491,BD INS SY 31G 1/2MK324910,27.14,27.14
2590677,829032490,BD INS SY .3G 324909,27.14,27.14
2590685,1650055008,ONE A DAY 50 + MEN,7.26,7.26
2590693,165005501,ONE A DAY 50 + WMN,7.26,7.26
2590701,1650055017,ONE A DAY 50 + WMN,13.11,13.11
2591998,71490502470,POINT RELIEF ROLL ON 3OZ 7201,5.09,5.09
2592004,71490502430,POINT RELIEF GEL TUBE 4OZ 7301,5.09,5.09
2592012,71490502474,POINT RELIEF GEL FOIL5GM 40100,32.07,32.07
2592384,34658144004,SALONPAS JET SPR 4OZ,6.85,6.85
2592400,4601709712,FEOSOL ORG,7.98,7.98
2592418,4601709660,FEOSOL NATURAL RELEASE,10.72,10.72
2592426,4601709530,FEOSOL COMPLETE,14.57,14.57
